AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,Pass9,Score_9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_120_0.75_50_16.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_18.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_20.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_4.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.34432870171762314,N,,,N,,,Y,No,1.1718147275021704,Y,No,0.7269448029235731,N,,,N,,,5,2,0.5555555555555556,0.4
3_120_0.75_50_6.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
3_120_0.75_50_8.csv,Y,Yes,1.7942114134022118,Y,Yes,1.678837193949867,Y,No,0.2701293618201247,N,,,N,,,Y,No,0.8330992583223708,N,,,N,,,N,,,4,2,0.4444444444444444,0.5
2_40_1.25_75_10.csv,Y,Yes,3.042019139699816,Y,No,1.1574191045325815,N,,,N,,,N,,,N,,,N,,,Y,No,0.6946241752770979,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_75_8.csv,Y,Yes,3.042019139699816,Y,No,1.1574191045325815,N,,,N,,,N,,,N,,,N,,,Y,No,0.6946246503438828,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_10.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_12.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_14.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_16.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_18.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_20.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_4.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_6.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
1_60_1_125_8.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_10.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_12.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_14.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_16.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_18.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_20.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_4.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_6.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
3_60_1_125_8.csv,Y,Yes,3.4686644878035096,Y,No,1.1876651532028646,N,,,N,,,N,,,N,,,Y,No,0.4766481125067683,N,,,N,,,3,1,0.3333333333333333,0.3333333333333333
2_40_1.75_75_10.csv,Y,Yes,2.722935242742983,Y,No,1.2457279920894142,N,,,N,,,N,,,N,,,N,,,Y,No,1.0654964268247078,N,,,3,1,0.3333333333333333,0.3333333333333333
2_120_1.75_150_12.csv,Y,No,1.2598136551523107,Y,Yes,2.877433200775574,Y,No,0.6517252905080978,N,,,N,,,N,,,Y,Yes,1.7854710273335401,N,,,N,,,4,2,0.4444444444444444,0.5
2_120_1.75_150_14.csv,Y,No,1.2598136551523107,Y,Yes,2.6997362948265797,Y,No,0.496375931254558,N,,,N,,,N,,,Y,Yes,1.9580938351198234,N,,,N,,,4,2,0.4444444444444444,0.5
2_40_1.75_150_6.csv,Y,Yes,2.1211352231265788,Y,No,1.3577716653339718,N,,,N,,,N,,,N,,,N,,,Y,No,0.922736010252029,N,,,3,1,0.3333333333333333,0.3333333333333333
