Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,Pass7
2_20_1.25_50_18.csv,0.7136811875,0.03458752145662281,0.3868212454735819,No,,,1_40_0.75_225_8.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_14.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_0.75_75_4.csv,0.6006509816555771,0.12822863679059107,0.5030573763866615,Yes,2_60_2_150_10.csv,0.19319699874244234,-0.03161284530057936,-0.9043912662553676,No,,
2_20_1.25_50_20.csv,0.7136811875,0.03458752145662281,0.3868212454735819,No,,,3_40_0.75_225_10.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_16.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_0.75_50_6.csv,0.5928644046207038,0.1471557813161175,0.5773109901332684,Yes,2_60_1.25_100_6.csv,0.18359776260624575,-0.02997910290095069,-0.857652595835588,No,,
2_20_1.25_50_8.csv,0.695441125,0.03458752521475095,0.38682128750387906,No,,,3_40_0.75_225_12.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_18.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_0.75_75_6.csv,0.5928644046207038,0.1471557813161175,0.5773109901332684,Yes,2_40_2_100_4.csv,0.18286019909047585,-0.06320261494052241,-1.808122375990684,No,,
2_20_2_50_6.csv,0.6925959375,0.04366317818444873,0.48832192233911353,No,,,3_40_0.75_225_14.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_20.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_0.75_50_8.csv,0.5826099437352114,0.0693924673742498,0.2722355431048968,No,2_100_0.75_150_4.csv,0.17484639550012254,-0.02466055859035196,-0.7054978315945625,No,,
2_20_1_50_10.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_225_16.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_4.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_0.75_75_8.csv,0.5826099437352114,0.0693924673742498,0.2722355431048968,No,2_80_0.75_125_6.csv,0.17182610394063286,-0.0073932297120343545,-0.2115080853181228,No,,
2_20_1_50_12.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_225_18.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_6.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_60_1_100_6.csv,0.5802637667875961,0.06609610825189383,0.2593035037942963,No,2_40_2_125_4.csv,0.17134437673110048,-0.06551830302261222,-1.8743703855229128,No,,
2_20_1_50_14.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_225_20.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,3_20_0.75_75_8.csv,0.4724699887534656,0.03332345259191837,0.04475365880703138,No,2_80_1_100_6.csv,0.5772118831190437,0.04309821669712694,0.16907982772995794,No,2_100_0.75_100_4.csv,0.1678820679158301,-0.031356294069429,-0.8970517594633232,No,,
2_20_1_50_16.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_225_6.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,1_20_0.75_100_10.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_80_1_50_6.csv,0.5772118564995051,0.043098241136073676,0.16907992360707816,No,2_100_0.75_75_4.csv,0.1678820679158301,-0.031356294069429,-0.8970517594633232,No,,
2_20_1_50_18.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_225_8.csv,0.2670308600680218,0.23868519509820676,0.5051859393829992,Yes,1_20_0.75_100_12.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_80_1_75_6.csv,0.5772118564995051,0.043098241136073676,0.16907992360707816,No,2_100_0.75_125_4.csv,0.1678820608423206,-0.03135627154792398,-0.8970511151602797,No,,
2_20_1_50_20.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,1_40_0.75_100_4.csv,0.2657237888172066,0.2320751600214176,0.4911955585458117,No,1_20_0.75_100_14.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_80_1_100_8.csv,0.5762155251709946,-0.0013621424986357334,-0.005343859599377287,No,2_60_2_200_10.csv,0.16755927526797676,-0.034224094622767286,-0.9790947944745984,No,,
2_20_1_50_8.csv,0.668350375,0.04198055603233134,0.4695037483522967,No,,,3_40_0.75_100_4.csv,0.2657237888172066,0.2320751600214176,0.4911955585458117,No,1_20_0.75_100_16.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_80_1_50_8.csv,0.5762154698830173,-0.001362145328842136,-0.005343870702639734,No,2_60_2_175_10.csv,0.16755924754827747,-0.03422409125113379,-0.9790946980177355,No,,
2_20_1_50_6.csv,0.6265628125,0.041980608919569014,0.4695043398346084,No,,,1_40_1_75_4.csv,0.2650608755546068,0.09181230012202027,0.1943240889531197,No,1_20_0.75_100_18.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_80_1_75_8.csv,0.5762154698830173,-0.001362145328842136,-0.005343870702639734,No,2_40_1.75_100_6.csv,0.16458635336951757,-0.054529373464059464,-1.559995269213201,No,,
2_20_1.25_50_6.csv,0.617579125,0.03985189463266535,0.4456971435673022,No,,,3_40_1_75_4.csv,0.2650608755546068,0.09181230012202027,0.1943240889531197,No,1_20_0.75_100_20.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_60_1_100_12.csv,0.5660574626549952,0.053790336013969174,0.2110263821515555,No,2_40_1.75_75_6.csv,0.16458631997233517,-0.06136581357447706,-1.7555745240810394,No,,
2_20_1.5_50_4.csv,0.59917675,-0.010730098298145823,-0.12000368378370652,No,,,1_40_1_75_10.csv,0.26506082334942593,0.09181233031316394,0.19432415285377877,No,1_20_0.75_100_4.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_60_1_100_14.csv,0.5660574626549952,0.053790336013969174,0.2110263821515555,No,2_40_1.75_50_6.csv,0.1633926532656654,-0.061365852334184914,-1.7555756329322336,No,,
2_20_1.5_50_6.csv,0.5897951875,0.04158002289695188,0.4650242505520502,No,,,1_40_1_75_12.csv,0.26506082334942593,0.09181233031316394,0.19432415285377877,No,1_20_0.75_100_6.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_60_1_100_16.csv,0.5660574626549952,0.053790336013969174,0.2110263821515555,No,2_100_0.75_150_6.csv,0.16135920367562487,-0.00294472994454966,-0.08424385777393335,No,,
2_20_2_50_12.csv,0.5827145625,0.03332091661360852,0.372655741781387,No,,,1_40_1_75_14.csv,0.26506082334942593,0.09181233031316394,0.19432415285377877,No,1_20_0.75_100_8.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_60_1_100_18.csv,0.5660574626549952,0.053790336013969174,0.2110263821515555,No,2_60_2_100_10.csv,0.16128749889383795,-0.02459250329420215,-0.7035508820278563,No,,
2_20_2_50_14.csv,0.5827145625,0.03332091661360852,0.372655741781387,No,,,1_40_1_75_16.csv,0.26506082334942593,0.09181233031316394,0.19432415285377877,No,3_20_0.75_100_10.csv,0.454134143283784,-0.016080110613925,-0.021595714970106424,No,2_60_1_100_20.csv,0.5660574626549952,0.053790336013969174,0.2110263821515555,No,2_60_2_125_10.csv,0.16128749233002082,-0.02459245812413753,-0.7035495897869476,No,,
