AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_20_1.5_225_20.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_20_1.5_225_8.csv,N,,,Y,Yes,1.8085640782366865,N,,,Y,No,0.9033328771069299,N,2,1,0.4,0.5
2_80_1.75_50_8.csv,N,,,Y,No,0.7738105860952468,N,,,Y,Yes,3.484749057186602,N,2,1,0.4,0.5
2_80_1.75_75_8.csv,N,,,Y,No,0.7738105860952468,N,,,Y,Yes,3.484749057186602,N,2,1,0.4,0.5
2_120_1.25_225_14.csv,N,,,N,,,N,,,Y,Yes,2.921227948326791,N,1,1,0.2,1.0
2_120_1.75_225_4.csv,N,,,N,,,N,,,Y,Yes,1.8923536034304345,N,1,1,0.2,1.0
2_120_1_100_8.csv,N,,,N,,,N,,,Y,Yes,2.531175120486636,N,1,1,0.2,1.0
2_120_1_50_8.csv,N,,,N,,,N,,,Y,Yes,2.531175120486636,N,1,1,0.2,1.0
2_120_1_75_8.csv,N,,,N,,,N,,,Y,Yes,2.531175120486636,N,1,1,0.2,1.0
2_40_1.5_200_12.csv,N,,,Y,Yes,1.7259986388020296,N,,,Y,Yes,2.615861112856204,N,2,2,0.4,1.0
2_40_1.5_200_14.csv,N,,,Y,Yes,1.7259986388020296,N,,,Y,Yes,2.615861112856204,N,2,2,0.4,1.0
2_60_0.75_125_6.csv,N,,,Y,Yes,3.164522368403942,N,,,Y,Yes,3.1667774622857725,N,2,2,0.4,1.0
2_60_1.75_200_4.csv,N,,,Y,Yes,3.4080916632002785,N,,,Y,Yes,3.001792985564523,N,2,2,0.4,1.0
2_80_1_50_6.csv,N,,,Y,Yes,1.560081673169709,N,,,Y,Yes,2.4337979649250814,N,2,2,0.4,1.0
2_80_1_75_6.csv,N,,,Y,Yes,1.560081673169709,N,,,Y,Yes,2.4337979649250814,N,2,2,0.4,1.0
2_40_1.5_200_6.csv,N,,,Y,No,1.431614493801775,N,,,Y,Yes,2.3148062282185773,N,2,1,0.4,0.5
2_100_1.5_200_6.csv,N,,,Y,No,1.280417981664244,N,,,Y,Yes,3.4329702235761763,N,2,1,0.4,0.5
2_100_1.5_225_6.csv,N,,,Y,No,0.8410246149125383,N,,,Y,Yes,3.4329681132360896,N,2,1,0.4,0.5
2_60_0.75_175_4.csv,N,,,Y,Yes,1.5723040283436869,N,,,Y,Yes,2.534373059036797,N,2,2,0.4,1.0
1_120_0.75_100_10.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_12.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_14.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_16.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_18.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_20.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_4.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_6.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_100_8.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_10.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_12.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_14.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_16.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_18.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_20.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_4.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_6.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_125_8.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
1_120_0.75_150_10.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
1_120_0.75_150_12.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
1_120_0.75_150_14.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
1_120_0.75_150_16.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
