AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_100_1.5_75_12.csv,N,,,Y,No,0.5624028043150152,N,,,Y,No,0.2624205282324661,N,Y,No,1.105560655856443,N,,,Y,No,0.8422978746315705,N,4,0,0.4444444444444444,0.0
2_20_1.5_50_6.csv,N,,,N,,,N,,,Y,No,0.08065063248426445,N,N,,,Y,No,0.6775445405610491,N,,,N,2,0,0.2222222222222222,0.0
2_40_0.75_75_10.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_12.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_14.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_16.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_18.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_20.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_0.75_75_8.csv,N,,,Y,Yes,2.684543844428889,N,,,Y,No,0.2968658782573219,N,Y,No,0.4401038937339477,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_10.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_12.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_14.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_16.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_18.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_20.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.8796876050042092,N,Y,No,0.7792199685180009,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_20_2_50_8.csv,N,,,Y,Yes,1.986546396411423,N,,,Y,No,0.7159666577881048,N,Y,No,0.7792203097667535,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
1_60_1.25_75_10.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_12.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
