AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_80_1.5_175_12.csv,N,,,Y,No,-0.1488053188168949,N,,,Y,No,0.2939182638692127,N,2,0,0.4,0.0
2_80_1.5_175_14.csv,N,,,Y,No,-0.1488053188168949,N,,,Y,No,0.2939182638692127,N,2,0,0.4,0.0
2_80_1.5_175_16.csv,N,,,Y,No,-0.1488053188168949,N,,,Y,No,0.2939182638692127,N,2,0,0.4,0.0
2_80_1.5_175_18.csv,N,,,Y,No,-0.1488053188168949,N,,,Y,No,0.2939182638692127,N,2,0,0.4,0.0
2_80_1.5_175_20.csv,N,,,Y,No,-0.1488053188168949,N,,,Y,No,0.2939182638692127,N,2,0,0.4,0.0
2_40_2_200_12.csv,N,,,Y,No,-0.24014019851150742,N,,,Y,No,-0.2610333855219395,N,2,0,0.4,0.0
1_20_1_150_10.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_12.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_14.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_16.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_18.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_20.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_4.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_6.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_150_8.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_10.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_12.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_14.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_16.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_18.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_20.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_4.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_6.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
3_20_1_150_8.csv,N,,,Y,No,-0.46894039957219763,N,,,Y,No,0.0758662846665783,N,2,0,0.4,0.0
1_20_1_125_10.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_12.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_14.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_16.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
