Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window_2_NetProfit,Window_2_MDD,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window_3_NetProfit,Window_3_MDD,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,Pass5
,,,,,,,2_40_1_75_10.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_150_8.csv,0.35037649428098894,0.018645541137117392,5993486.625,-2296070.0,2.610323999268315,Yes,,
,,,,,,,2_40_1_75_12.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_200_10.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_40_1_75_14.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_200_12.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_40_1_75_16.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_200_14.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_40_1_75_18.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_200_16.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_40_1_75_20.csv,0.21175993673779217,0.025416499598486623,1385412.855,-754402.437,1.8364374066835099,Yes,,,,,,,,2_40_1_200_18.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_40_1_75_8.csv,0.21175990425153707,0.025416497553367598,1406386.187,-765823.312,1.8364368973401006,Yes,,,,,,,,2_40_1_200_20.csv,0.35037642487870846,-0.005929860330447572,3419094.125,-1575005.0,2.1708465211221553,Yes,,
,,,,,,,2_80_0.75_100_10.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_10.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_100_12.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_12.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_100_14.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_14.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_100_16.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_16.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_100_18.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_18.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_100_20.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_150_20.csv,0.3503764423530863,0.018645519904304107,5942692.625,-2276611.0,2.610324128715885,Yes,,
,,,,,,,2_80_0.75_50_10.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_8.csv,0.35037643100648413,-0.0049327848377822905,4678961.0,-2137803.5,2.1886768358270534,Yes,,
,,,,,,,2_80_0.75_50_12.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_10.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_50_14.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_12.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_50_16.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_14.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_50_18.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_16.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_50_20.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_18.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_75_10.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_225_20.csv,0.3503764313834778,-0.004932814805659626,4639307.75,-2119687.0,2.188675851670553,Yes,,
,,,,,,,2_80_0.75_75_12.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_175_10.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_75_14.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_175_12.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_75_16.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_175_14.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_75_18.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_175_16.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_75_20.csv,0.2109042476629781,0.01644054023196865,835687.438,-637418.094,1.3110506994801436,No,,,,,,,,2_40_1_175_18.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_150_10.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_40_1_175_20.csv,0.3503764267499743,-0.001351941983029992,3269108.062,-1451187.75,2.2527120022891594,Yes,,
,,,,,,,2_80_0.75_150_12.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_40_1_200_8.csv,0.3503764165800336,-0.005929859974822505,3448317.25,-1588467.0,2.17084601065052,Yes,,
,,,,,,,2_80_0.75_150_14.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_40_1_175_8.csv,0.3503763861072081,-0.001351937364890319,3297049.25,-1463591.75,2.2527110104303336,Yes,,
,,,,,,,2_80_0.75_150_16.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_120_1.25_175_4.csv,0.3495219319540712,0.019621379544466605,2301553.719,-860733.875,2.673943463651875,Yes,,
,,,,,,,2_80_0.75_150_18.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_120_1.25_200_4.csv,0.34952192041646757,0.019621383147417296,2941760.25,-1100158.0,2.673943424489937,Yes,,
,,,,,,,2_80_0.75_150_20.csv,0.21090424673004082,0.03273243567925681,1135782.0,-583749.125,1.945668012778606,Yes,,,,,,,,2_120_1.25_225_4.csv,0.34952190980928544,0.019621379685839834,2673517.656,-999840.75,2.6739434814994287,Yes,,
,,,,,,,2_80_0.75_150_8.csv,0.2109042458141794,0.03273243802214273,1158497.6570000001,-595424.156,1.945667882846191,Yes,,,,,,,,2_120_1.25_100_4.csv,0.3495218773797137,0.02672798465664692,2319241.875,-1015920.125,2.2828978557738484,Yes,,
,,,,,,,2_80_0.75_125_8.csv,0.21090423938354705,0.031227186996198794,941057.625,-489106.109,1.9240357208460057,Yes,,,,,,,,2_120_1.25_125_4.csv,0.3495218773797137,0.02672798465664692,2319241.875,-1015920.125,2.2828978557738484,Yes,,
,,,,,,,2_80_0.75_125_10.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,2_120_1.25_150_4.csv,0.3495218773797137,0.030211940995310965,2371731.625,-862325.125,2.7503914199415216,Yes,,
,,,,,,,2_80_0.75_125_12.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,2_120_1.25_50_4.csv,0.3495218773797137,0.02672798465664692,2319241.875,-1015920.125,2.2828978557738484,Yes,,
,,,,,,,2_80_0.75_125_14.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,2_120_1.25_75_4.csv,0.3495218773797137,0.02672798465664692,2319241.875,-1015920.125,2.2828978557738484,Yes,,
,,,,,,,2_80_0.75_125_16.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,1_40_1_150_10.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_80_0.75_125_18.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,1_40_1_150_12.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_80_0.75_125_20.csv,0.21090423806536895,0.031227196481765578,922605.594,-479515.75,1.924036059295237,Yes,,,,,,,,1_40_1_150_14.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_80_0.75_100_8.csv,0.21090423585166979,0.016440518605569474,852401.063,-650166.562,1.3110502951396013,No,,,,,,,,1_40_1_150_16.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_80_0.75_50_8.csv,0.21090423585166979,0.016440518605569474,852401.063,-650166.562,1.3110502951396013,No,,,,,,,,1_40_1_150_18.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_80_0.75_75_8.csv,0.21090423585166979,0.016440518605569474,852401.063,-650166.562,1.3110502951396013,No,,,,,,,,1_40_1_150_20.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_40_1_100_6.csv,0.21089325500230732,-0.029754346665973812,848711.703,-1311608.875,0.6470768223491931,No,,,,,,,,1_40_1_150_4.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_40_0.75_200_4.csv,0.2108087460773007,0.025687175306137733,1567576.344,-995411.875,1.5748017311929297,Yes,,,,,,,,1_40_1_150_6.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_40_0.75_175_4.csv,0.2108087283581473,0.0017680913196678515,1383151.219,-1154012.0,1.1985587836175013,No,,,,,,,,1_40_1_150_8.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_20_1.5_150_4.csv,0.21066134158926064,0.03518884805113735,1214532.297,-583950.125,2.0798562154601816,Yes,,,,,,,,3_40_1_150_10.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,2_40_1_75_4.csv,0.20994078523583692,0.016601045445579766,1055793.8590000002,-652667.969,1.6176584559797818,Yes,,,,,,,,3_40_1_150_12.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_10.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_14.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_12.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_16.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_14.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_18.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_16.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_20.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_18.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_4.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_20.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_6.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_4.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_150_8.csv,0.34327144082188266,-0.01299569900390403,3541529.25,-1142927.5,3.0986473332735454,Yes,,
,,,,,,,1_20_0.75_175_6.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_10.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,1_20_0.75_175_8.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_12.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_10.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_14.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_12.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_16.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_14.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_18.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_16.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_20.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_18.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_4.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_20.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_6.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_4.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,1_40_1_175_8.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_6.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_175_10.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,3_20_0.75_175_8.csv,0.20829230254126754,-0.03421868062087306,665769.422,-672672.937,0.9897371893229592,No,,,,,,,,3_40_1_175_12.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_40_0.75_175_6.csv,0.2082676523865488,-0.010057165480483497,1043589.094,-1082602.562,0.9639632591226032,No,,,,,,,,3_40_1_175_14.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_40_0.75_200_6.csv,0.20826762357769982,0.012460076872565876,1229813.973,-937556.094,1.3117230860855564,No,,,,,,,,3_40_1_175_16.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_40_1.75_125_14.csv,0.20815511481614923,-0.028350241454145303,767329.3559999999,-891990.75,0.8602436247236868,No,,,,,,,,3_40_1_175_18.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_60_1.25_100_6.csv,0.20655089113282699,0.013786641172723227,2103759.75,-2042938.25,1.0297715802227503,No,,,,,,,,3_40_1_175_20.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_20_1.75_150_10.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,3_40_1_175_4.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_20_1.75_150_12.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,3_40_1_175_6.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_20_1.75_150_14.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,3_40_1_175_8.csv,0.3432713275895031,-0.008728942824344952,2496871.25,-776569.25,3.2152589740065034,Yes,,
,,,,,,,2_20_1.75_150_16.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,1_40_1_200_10.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_20_1.75_150_18.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,1_40_1_200_12.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_20_1.75_150_20.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,1_40_1_200_14.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_20_1.75_150_8.csv,0.2058090380679416,-0.01838909072434361,759028.063,-675175.625,1.1241935207598763,No,,,,,,,,1_40_1_200_16.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_20_2_75_4.csv,0.20568836571663537,-0.05886448633877674,655109.156,-1360883.75,0.4813850970003867,No,,,,,,,,1_40_1_200_18.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1.75_225_12.csv,0.2043236226939777,-0.021420519194156454,644055.157,-566891.078,1.1361179986678147,No,,,,,,,,1_40_1_200_20.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1.75_225_10.csv,0.20432360481064382,-0.019431896435024736,686988.422,-589951.25,1.1644833738380926,No,,,,,,,,1_40_1_200_4.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1.75_225_8.csv,0.20432360481064382,-0.019431896435024736,686988.422,-589951.25,1.1644833738380926,No,,,,,,,,1_40_1_200_6.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_75_6.csv,0.20415734982331674,0.012234728865967007,1151595.705,-862171.625,1.3356919569233099,No,,,,,,,,1_40_1_200_8.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_20_1.5_125_4.csv,0.20414787814107338,0.019824066298764095,1125908.164,-539510.187,2.086908071672797,Yes,,,,,,,,3_40_1_200_10.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_10.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_12.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_12.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_14.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_14.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_16.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_16.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_18.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_18.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_20.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_20.csv,0.202396942672429,-0.016116387600928265,1427503.5,-1664717.375,0.8575050164295906,No,,,,,,,,3_40_1_200_4.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_40_1_125_8.csv,0.2023969357615254,-0.016116366519064073,1439704.75,-1678945.375,0.8575054146713975,No,,,,,,,,3_40_1_200_6.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_60_1.5_150_4.csv,0.2014197165201609,0.0464186426302208,1581099.0,-786338.812,2.010709602364127,Yes,,,,,,,,3_40_1_200_8.csv,0.3432712908904252,-0.01032689780788442,2771104.75,-873728.25,3.1715865316246785,Yes,,
,,,,,,,2_60_1.5_50_4.csv,0.20141969165481122,0.01560485118949317,1184877.1909999999,-878637.625,1.3485390988122092,No,,,,,,,,1_40_1_225_10.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_60_1.5_75_4.csv,0.20141969165481122,0.01560485118949317,1184877.1909999999,-878637.625,1.3485390988122092,No,,,,,,,,1_40_1_225_12.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_60_1.5_200_4.csv,0.2014196860371308,0.05546735293524535,1216304.547,-375562.75,3.238618704863568,Yes,,,,,,,,1_40_1_225_14.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_60_1.5_175_4.csv,0.20141968358779244,0.044510536364777704,1554819.875,-592360.312,2.6247873861610094,Yes,,,,,,,,1_40_1_225_16.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_60_1.5_125_4.csv,0.20141967711736422,0.040010588161260366,1391292.398,-704715.0,1.9742625004434418,Yes,,,,,,,,1_40_1_225_18.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_20_1.75_125_6.csv,0.20132089558837513,-0.035378378228727435,599234.0160000001,-602240.812,0.9950073194308858,No,,,,,,,,1_40_1_225_20.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,2_40_1_125_4.csv,0.20061913898129027,-0.0261574671281083,1079868.594,-1511735.125,0.7143239421654637,No,,,,,,,,1_40_1_225_4.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_10.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,1_40_1_225_6.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_12.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,1_40_1_225_8.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_14.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_10.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_16.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_12.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_18.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_14.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_20.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_16.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_4.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_18.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_6.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_20.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
,,,,,,,1_20_1_75_8.csv,0.2002653020054881,-0.08982385894835404,96154.535,-1006843.973,0.09550092921895059,No,,,,,,,,3_40_1_225_4.csv,0.3432712319226636,-0.004256704266953028,3503046.25,-1049605.5,3.337488465904571,Yes,,
