AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_80_1_150_4.csv,N,,,Y,No,1.063134731837756,N,,,Y,No,1.1686851488701993,N,2,0,0.4,0.0
2_80_1_175_4.csv,N,,,Y,No,1.0603172260158549,N,,,Y,No,1.1692236643561114,N,2,0,0.4,0.0
2_60_1.25_225_4.csv,N,,,Y,No,1.1182110504943323,N,,,Y,No,1.1319837550595715,N,2,0,0.4,0.0
2_60_1_225_6.csv,N,,,Y,No,1.1002599352836822,N,,,Y,No,1.1067571539825936,N,2,0,0.4,0.0
2_40_1.25_100_6.csv,N,,,Y,No,1.0973813690423868,N,,,Y,No,1.1657276294343766,N,2,0,0.4,0.0
2_80_1.25_200_4.csv,N,,,Y,No,1.0865350210896936,N,,,Y,No,1.144307283552886,N,2,0,0.4,0.0
2_100_1_225_4.csv,N,,,N,,,N,,,Y,No,1.1662631950239333,N,1,0,0.2,0.0
2_20_2_150_12.csv,N,,,Y,No,1.0599707728191916,N,,,Y,No,1.1031018567094173,N,2,0,0.4,0.0
2_20_2_150_14.csv,N,,,Y,No,1.0599707728191916,N,,,Y,No,1.1031018567094173,N,2,0,0.4,0.0
2_20_2_150_16.csv,N,,,Y,No,1.0599707728191916,N,,,Y,No,1.1031018567094173,N,2,0,0.4,0.0
2_20_2_150_18.csv,N,,,Y,No,1.0599707728191916,N,,,Y,No,1.1031018567094173,N,2,0,0.4,0.0
2_20_2_150_20.csv,N,,,Y,No,1.0599707728191916,N,,,Y,No,1.1031018567094173,N,2,0,0.4,0.0
2_20_2_50_6.csv,N,,,Y,No,1.100742156051892,N,,,Y,No,1.0412004227934395,N,2,0,0.4,0.0
2_120_1.5_100_16.csv,N,,,N,,,N,,,Y,No,1.1350928034930434,N,1,0,0.2,0.0
2_120_1.5_125_16.csv,N,,,N,,,N,,,Y,No,1.1350928034930434,N,1,0,0.2,0.0
2_120_1.5_150_16.csv,N,,,N,,,N,,,Y,No,1.134642114475384,N,1,0,0.2,0.0
2_120_1.5_175_16.csv,N,,,N,,,N,,,Y,No,1.1290334590787505,N,1,0,0.2,0.0
2_120_1.5_50_16.csv,N,,,N,,,N,,,Y,No,1.1350928034930434,N,1,0,0.2,0.0
2_120_1.5_75_16.csv,N,,,N,,,N,,,Y,No,1.1350928034930434,N,1,0,0.2,0.0
2_80_1.25_225_4.csv,N,,,N,,,N,,,Y,No,1.1476694351081498,N,1,0,0.2,0.0
1_40_1.75_100_10.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_12.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_14.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_16.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_18.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_20.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_4.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_6.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
1_40_1.75_100_8.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_10.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_12.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_14.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_16.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_18.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_20.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_4.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_6.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
3_40_1.75_100_8.csv,N,,,N,,,N,,,N,,,N,0,0,0.0,
2_20_1.25_225_4.csv,N,,,Y,No,1.2091579371347725,N,,,Y,No,1.149179074973017,N,2,0,0.4,0.0
2_40_1_75_6.csv,N,,,Y,No,1.1028351845782602,N,,,Y,No,1.164131426961966,N,2,0,0.4,0.0
2_60_2_50_12.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_50_14.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_50_16.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_50_18.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_50_20.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_75_12.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_75_14.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_75_16.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_75_18.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
2_60_2_75_20.csv,N,,,N,,,N,,,Y,No,1.1531477123246388,N,1,0,0.2,0.0
1_60_1.5_200_10.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_12.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_14.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_16.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_18.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_20.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_4.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_6.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
1_60_1.5_200_8.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_10.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_12.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_14.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_16.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_18.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_20.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_4.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_6.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
3_60_1.5_200_8.csv,N,,,Y,No,1.0935967761020855,N,,,Y,No,1.1733267043546087,N,2,0,0.4,0.0
2_20_2_225_8.csv,N,,,Y,No,1.0904594286959524,N,,,Y,No,1.1057682516469522,N,2,0,0.4,0.0
2_100_1_225_6.csv,N,,,N,,,N,,,Y,No,1.1641109240042375,N,1,0,0.2,0.0
2_80_0.75_100_4.csv,N,,,Y,No,1.0355492781652338,N,,,Y,No,1.16474209935721,N,2,0,0.4,0.0
2_80_0.75_50_4.csv,N,,,Y,No,1.0355492781652338,N,,,Y,No,1.16474209935721,N,2,0,0.4,0.0
2_80_0.75_75_4.csv,N,,,Y,No,1.0355492781652338,N,,,Y,No,1.16474209935721,N,2,0,0.4,0.0
2_80_1_200_6.csv,N,,,N,,,N,,,Y,No,1.1569762745599266,N,1,0,0.2,0.0
2_120_1.5_100_8.csv,N,,,N,,,N,,,Y,No,1.1520815945320202,N,1,0,0.2,0.0
2_120_1.5_125_8.csv,N,,,N,,,N,,,Y,No,1.1520815945320202,N,1,0,0.2,0.0
2_120_1.5_150_8.csv,N,,,N,,,N,,,Y,No,1.152469239265341,N,1,0,0.2,0.0
2_120_1.5_175_8.csv,N,,,N,,,N,,,Y,No,1.1477599783010592,N,1,0,0.2,0.0
