Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window1_GrossProfit,Window1_GrossLoss,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Window2_GrossProfit,Window2_GrossLoss,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Window3_GrossProfit,Window3_GrossLoss,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window4_GrossProfit,Window4_GrossLoss,Score_4,Pass4,Para5,Pass5
1_20_2_100_20.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_16.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_14.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
1_20_2_100_4.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_18.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_16.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
1_20_2_100_6.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_20.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_18.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
1_20_2_100_8.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_4.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_20.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
3_20_2_100_10.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_6.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_6.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
3_20_2_100_12.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,1_60_0.75_225_8.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_200_8.csv,0.41937990003996095,0.00932600523267724,19707974.313,-16549549.688,1.1908465598487046,No,,
3_20_2_100_14.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_10.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_10.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_16.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_12.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_12.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_18.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_14.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_14.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_20.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_16.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_16.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_4.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_18.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_18.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_6.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_20.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_20.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
3_20_2_100_8.csv,0.13316360000000002,0.032325417662673835,3083611.38,-2148552.067,1.4352043999127344,No,3_60_0.75_225_4.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_6.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_60_1.25_150_12.csv,0.13254125000000003,0.15476055978017764,16871278.978,-14921965.978,1.1306337920133274,No,3_60_0.75_225_6.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,1_80_0.75_175_8.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_60_1.25_175_12.csv,0.13254125000000003,0.15476055978017764,17162072.603,-15212759.603,1.1281367122645907,No,3_60_0.75_225_8.csv,0.3259580687892364,0.01473702515887418,8172701.295,-6979854.295,1.1708985531194387,No,,,,,,,,3_80_0.75_175_10.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_60_1.25_50_12.csv,0.13051965000000001,0.15476055659625682,18801693.844,-16870310.469,1.1144841630833653,No,2_40_1.25_50_6.csv,0.3235389535771052,-0.013569263524856257,25305611.376999997,-22954279.565,1.1024354436976203,No,,,,,,,,3_80_0.75_175_12.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_60_1.25_75_12.csv,0.13051965000000001,0.15476055659625682,18801693.844,-16870310.469,1.1144841630833653,No,2_20_2_50_6.csv,0.3219963619412702,-0.03804358450061721,12263176.477,-11140825.678,1.100742156051892,No,,,,,,,,3_80_0.75_175_14.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_60_1.5_125_8.csv,0.1304143876,0.19922970957212638,17663974.678,-15366193.678,1.1495348196274375,No,2_40_1.25_50_4.csv,0.32144262340273444,-0.014440235258647762,17990199.129,-16240088.379,1.1077648538084965,No,,,,,,,,3_80_0.75_175_16.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
2_40_1.25_50_8.csv,0.12986097500000002,0.33811661109653846,21793791.062,-18356199.312,1.1872714330222347,No,2_40_0.75_150_6.csv,0.32139368819788294,-0.022638857329784868,19514223.127,-17656710.002,1.1052015423479005,No,,,,,,,,3_80_0.75_175_18.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
1_20_1.75_75_10.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,2_40_1.5_50_6.csv,0.3212174275476122,-0.018721029872564725,22293866.154,-20213290.092,1.1029310939748225,No,,,,,,,,3_80_0.75_175_20.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
1_20_1.75_75_12.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_10.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_175_6.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
1_20_1.75_75_14.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_12.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_175_8.csv,0.4193798240634672,0.009956125661773986,23661275.496,-19927722.184,1.1873547451899784,No,,
1_20_1.75_75_16.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_14.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_200_4.csv,0.4193797800216893,0.009325978492003721,16310045.14,-13696177.593,1.1908464992696886,No,,
1_20_1.75_75_18.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_16.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_200_4.csv,0.4193797800216893,0.009325978492003721,16310045.14,-13696177.593,1.1908464992696886,No,,
1_20_1.75_75_20.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_18.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_10.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
1_20_1.75_75_4.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_20.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_12.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
1_20_1.75_75_6.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_4.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_14.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
1_20_1.75_75_8.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_6.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_16.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_10.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,1_60_0.75_125_8.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_18.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_12.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_10.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_20.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_14.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_12.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_6.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_16.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_14.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,1_80_0.75_150_8.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_18.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_16.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_10.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_20.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_18.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_12.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_4.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_20.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_14.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_6.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_4.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_16.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
3_20_1.75_75_8.csv,0.1292676626,0.09454886105174423,5096754.485,-3672119.11,1.3879600122774887,No,3_60_0.75_125_6.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_18.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
2_60_1.5_150_16.csv,0.12926195000000001,0.16629115511221385,16975273.585,-14960130.085,1.1347009343201175,No,3_60_0.75_125_8.csv,0.32033175475122644,0.023013843292534135,15080969.492,-13299258.488,1.1339707026228303,No,,,,,,,,3_80_0.75_150_20.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
2_60_1.75_100_8.csv,0.12870398759999999,0.1656366047687095,16473782.302000001,-14469127.052000001,1.1385470763229566,No,2_40_1.25_100_14.csv,0.3178248454654251,-0.04560946340028843,12943957.236,-11993710.907,1.0792287171475343,No,,,,,,,,3_80_0.75_150_6.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
2_40_0.75_125_4.csv,0.128414325,0.2251242999220573,15400712.51,-12910289.76,1.1929021576042458,No,2_40_1.25_100_16.csv,0.3178248454654251,-0.04560946340028843,12943957.236,-11993710.907,1.0792287171475343,No,,,,,,,,3_80_0.75_150_8.csv,0.4193797885753079,0.02083983246135781,24071926.374,-20379559.374,1.1811799230905198,No,,
2_60_1.5_175_6.csv,0.12811032499999997,0.3007282535226528,16223834.800999999,-13116482.050999999,1.2369044335148613,No,2_40_1.25_100_18.csv,0.3178248454654251,-0.04560946340028843,12943957.236,-11993710.907,1.0792287171475343,No,,,,,,,,1_80_0.75_175_4.csv,0.41937970866416197,0.009956070434334871,19581747.654,-16491912.217,1.187354589106712,No,,
2_40_1.25_50_10.csv,0.127719025,0.3381165466362534,21765547.251,-18356771.501,1.1856958207391917,No,2_40_1.25_100_20.csv,0.3178248454654251,-0.04560946340028843,12943957.236,-11993710.907,1.0792287171475343,No,,,,,,,,3_80_0.75_175_4.csv,0.41937970866416197,0.009956070434334871,19581747.654,-16491912.217,1.187354589106712,No,,
2_60_1.5_100_10.csv,0.12737825,0.15526608746915838,17156093.109,-15248433.359000001,1.1251052947596123,No,2_40_1.25_100_10.csv,0.3178248235506981,-0.04560945372523747,13585623.522,-12588270.896,1.0792287228515964,No,,,,,,,,1_80_0.75_150_4.csv,0.41937969801863273,0.020839898190672158,19921597.091,-16865843.997,1.181179969086844,No,,
2_60_1.75_125_8.csv,0.12722619999999998,0.16788667900064236,16427649.586,-14418095.586,1.139377214418753,No,2_40_1.25_100_8.csv,0.3178248235506981,-0.04389017620274132,13532912.022,-12513331.896,1.0814795079738848,No,,,,,,,,3_80_0.75_150_4.csv,0.41937969801863273,0.020839898190672158,19921597.091,-16865843.997,1.181179969086844,No,,
2_60_1.75_150_8.csv,0.12722619999999998,0.16788667900064236,16427649.586,-14418095.586,1.139377214418753,No,2_40_1.25_100_12.csv,0.3178248004704238,-0.04560946731987442,13054589.789,-12096221.836,1.0792287018205775,No,,,,,,,,2_60_0.75_125_6.csv,0.4176921381677739,0.0417559850018386,54058105.0,-46331396.0,1.1667704767626688,No,,
2_60_1.75_175_8.csv,0.12722619999999998,0.16788667900064236,16427649.586,-14418095.586,1.139377214418753,No,2_40_1.75_150_4.csv,0.3155788967723372,-0.03602514869921767,14977135.563,-13602450.172,1.1010616009334644,No,,,,,,,,2_60_0.75_150_6.csv,0.4176920605616439,0.008782436272195897,50130382.75,-43713828.875,1.146785446165061,No,,
2_40_2_100_4.csv,0.12710985,0.2464503591071929,11690903.597000001,-9039945.847000001,1.2932492953903865,No,2_60_0.75_150_6.csv,0.3155671356739246,0.05784369145383839,17667608.517,-15650672.250999998,1.1288721809295528,No,,,,,,,,2_60_0.75_225_4.csv,0.4169964367481579,-0.00841496547813146,28614766.312,-24920597.0,1.1482375928634454,No,,
2_40_1.25_50_6.csv,0.1265525876,0.3235389535771052,18522979.808,-15248904.808,1.2147088621264346,No,2_60_0.75_125_6.csv,0.31556712240546747,0.07800772965970333,17070724.943,-15032728.63,1.135570618159958,No,,,,,,,,2_60_0.75_200_6.csv,0.4146011472984397,-0.009080190858060631,28919532.562,-25394994.062,1.1387887113261417,No,,
2_60_1.75_100_10.csv,0.1253142,0.15308255833898426,16647914.033,-14776344.783,1.1266598253820672,No,2_40_1.75_75_4.csv,0.3137716149981796,-0.04257777859152609,16499072.657,-15086724.938,1.0936152627428515,No,,,,,,,,2_60_0.75_175_6.csv,0.414601067670216,-0.0026825454988378614,35571360.125,-31008986.875,1.1471306775803845,No,,
2_60_1.5_50_14.csv,0.1251603,0.1662911646963052,18703262.314,-16725678.689000001,1.118236375442307,No,2_40_1.25_100_4.csv,0.31209899249517353,-0.03960098960011143,8364491.557999999,-7560453.511,1.1063478594015785,No,,,,,,,,1_20_0.75_50_10.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_75_14.csv,0.1251603,0.1662911646963052,18703262.314,-16725678.689000001,1.118236375442307,No,2_40_2_125_4.csv,0.3120628483236447,-0.012182610464093403,12411347.014,-10811970.608,1.147926447822249,No,,,,,,,,1_20_0.75_50_12.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.75_125_12.csv,0.1247412876,0.15723449536510364,16531728.781,-14631509.031,1.129871754579379,No,2_40_2_75_4.csv,0.31206283591830863,-0.020872347989490402,16977874.124,-14984656.687,1.1330172241269447,No,,,,,,,,1_20_0.75_50_14.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.75_150_12.csv,0.1247412876,0.15723449536510364,16531728.781,-14631509.031,1.129871754579379,No,2_40_1.5_50_4.csv,0.31181523364878894,-0.016484766469138816,19439716.223,-17548156.567,1.1077924993874941,No,,,,,,,,1_20_0.75_50_16.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.75_175_12.csv,0.1247412876,0.15723449536510364,16531728.781,-14631509.031,1.129871754579379,No,2_60_1_125_6.csv,0.3099997722215622,0.03932968869600795,23078769.096,-20425228.409,1.1299148598911513,No,,,,,,,,1_20_0.75_50_18.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_125_6.csv,0.124392375,0.3007282307421683,16191757.815,-13130947.315,1.233098985669032,No,2_60_1_150_6.csv,0.3099997642929479,0.028809742067481183,23422300.312,-20913830.5,1.1199431071223418,No,,,,,,,,1_20_0.75_50_20.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_50_14.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_16.csv,0.3098756276085602,-0.0041440073311338425,23271903.436,-21201530.436,1.09765205423494,No,,,,,,,,1_20_0.75_50_4.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_50_16.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_18.csv,0.3098756276085602,-0.0041440073311338425,23271903.436,-21201530.436,1.09765205423494,No,,,,,,,,1_20_0.75_50_6.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_50_18.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_20.csv,0.3098756276085602,-0.0041440073311338425,23271903.436,-21201530.436,1.09765205423494,No,,,,,,,,1_20_0.75_50_8.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_50_20.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_12.csv,0.30987561665893854,-0.004144016329398181,23470810.25,-21382741.938,1.0976520372389296,No,,,,,,,,3_20_0.75_50_10.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_75_14.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_14.csv,0.30987561665893854,-0.004144016329398181,23470810.25,-21382741.938,1.0976520372389296,No,,,,,,,,3_20_0.75_50_12.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_75_16.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_8.csv,0.30987560467148395,-0.00414401166534909,24585196.839,-22397987.62,1.0976520416078344,No,,,,,,,,3_20_0.75_50_14.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_75_18.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.5_50_10.csv,0.3098755913390425,-0.004144041720152612,24425552.311,-22252546.374,1.0976520125147993,No,,,,,,,,3_20_0.75_50_16.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.25_75_20.csv,0.12301416259999999,0.1547605438647723,18769840.785,-16905023.785,1.1103114094198834,No,2_40_1.25_75_14.csv,0.30933592004297905,-0.03461010078034288,14028099.0,-12993280.085,1.0796426235892997,No,,,,,,,,3_20_0.75_50_18.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_125_10.csv,0.12181375000000003,0.1793148676835592,17362254.922000002,-15310536.422,1.1340069637959809,No,2_40_1.25_75_16.csv,0.30933592004297905,-0.03461010078034288,14028099.0,-12993280.085,1.0796426235892997,No,,,,,,,,3_20_0.75_50_20.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_50_18.csv,0.1209098376,0.16629117037700933,18743892.351,-16805231.351,1.1153605659754657,No,2_40_1.25_75_18.csv,0.30933592004297905,-0.03461010078034288,14028099.0,-12993280.085,1.0796426235892997,No,,,,,,,,3_20_0.75_50_4.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_50_20.csv,0.1209098376,0.16629117037700933,18743892.351,-16805231.351,1.1153605659754657,No,2_40_1.25_75_20.csv,0.30933592004297905,-0.03461010078034288,14028099.0,-12993280.085,1.0796426235892997,No,,,,,,,,3_20_0.75_50_6.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_75_18.csv,0.1209098376,0.16629117037700933,18743892.351,-16805231.351,1.1153605659754657,No,2_40_1.25_75_8.csv,0.3093359171358517,-0.03276834306598339,14764768.335,-13648370.657,1.0817971394576262,No,,,,,,,,3_20_0.75_50_8.csv,0.4066070779460894,0.001438289141792891,16528040.593,-13563728.281,1.2185470138142176,No,,
2_60_1.5_75_20.csv,0.1209098376,0.16629117037700933,18743892.351,-16805231.351,1.1153605659754657,No,2_40_1.25_75_10.csv,0.30933589794912003,-0.034610116240654194,14723509.353,-13637392.06,1.0796425950226733,No,,,,,,,,2_20_1.75_50_6.csv,0.3993832791767179,-0.08276945842914937,24047929.0,-22183603.25,1.0840407092116562,No,,
2_60_1.5_150_12.csv,0.12046487500000001,0.16466320996957934,16398754.739,-14477210.989,1.132728862725011,No,2_40_1.25_75_12.csv,0.309335895649023,-0.03461012395260604,14147997.275999999,-13104334.111,1.07964259428672,No,,,,,,,,2_80_1.5_225_6.csv,0.4053983021836866,0.011474021639987831,25282950.186,-21665288.436,1.1669796255280283,No,,
2_60_1.5_150_14.csv,0.12046487500000001,0.16629117309658353,16475734.055,-14541147.68,1.1330422066795212,No,2_60_1_50_6.csv,0.3092589608680456,0.037613822362085436,30230513.31,-27104733.498000003,1.1153222853945655,No,,,,,,,,2_80_1.5_150_6.csv,0.40539829597375754,0.029422560457970818,29407606.437,-25071911.875,1.1729303526438786,No,,
2_40_0.75_150_4.csv,0.1200551,0.32631506262515425,18091738.35,-14880492.85,1.215802361680514,No,2_60_1_75_6.csv,0.3092589500221787,0.037613855822600024,28325745.748000003,-25396914.998000003,1.115322303918828,No,,,,,,,,2_80_1.5_200_6.csv,0.4053982338420802,0.022840747297116826,24552570.218000002,-20941478.124,1.1724373070810845,No,,
2_60_1.5_150_18.csv,0.11627579999999998,0.16629117687790212,16520135.535999998,-14623909.660999998,1.12966613709718,No,2_60_1_100_4.csv,0.3076982861113322,0.013184636187385261,21952781.81,-19721152.935,1.1131591485728722,No,,,,,,,,2_80_1.5_175_6.csv,0.40539819985875875,0.022840760747598565,31193094.25,-26605340.75,1.1724373141133326,No,,
2_60_1.5_150_20.csv,0.11627579999999998,0.16629117687790212,16520135.535999998,-14623909.660999998,1.12966613709718,No,2_60_0.75_150_10.csv,0.3074861650324283,0.036187353700163086,18736134.110999998,-16872065.665999997,1.1104825266746328,No,,,,,,,,2_60_0.75_50_8.csv,0.4049955022727665,-0.0025306119066060024,44453516.25,-39778265.625,1.1175327921301244,No,,
2_60_1.75_125_14.csv,0.11554592500000002,0.1572344976408743,16084697.465,-14266600.215,1.1274373167118288,No,2_60_0.75_150_12.csv,0.3074861650324283,0.036187353700163086,18736134.110999998,-16872065.665999997,1.1104825266746328,No,,,,,,,,2_60_0.75_50_10.csv,0.4049954549037723,-0.0025306204253164517,49603619.5,-44386725.0,1.1175327645822033,No,,
2_60_1.75_150_14.csv,0.11554592500000002,0.1572344976408743,16084697.465,-14266600.215,1.1274373167118288,No,2_60_0.75_150_14.csv,0.3074861650324283,0.036187353700163086,18736134.110999998,-16872065.665999997,1.1104825266746328,No,,,,,,,,2_60_0.75_50_12.csv,0.4049954549037723,-0.0025306204253164517,49603619.5,-44386725.0,1.1175327645822033,No,,
2_60_1.75_175_14.csv,0.11554592500000002,0.1572344976408743,16084697.465,-14266600.215,1.1274373167118288,No,2_60_0.75_150_16.csv,0.3074861650324283,0.036187353700163086,18736134.110999998,-16872065.665999997,1.1104825266746328,No,,,,,,,,2_60_0.75_50_14.csv,0.4049954549037723,-0.0025306204253164517,49603619.5,-44386725.0,1.1175327645822033,No,,
