AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_40_0.75_150_16.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_18.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_20.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_4.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_6.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
1_40_0.75_150_8.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_10.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_12.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_14.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_16.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_18.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_20.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_4.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_6.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
3_40_0.75_150_8.csv,Y,No,1.1019443140749938,N,N,N,,,Y,No,1.082745910257127,N,,,N,2,0,0.2857142857142857,0.0
2_20_0.75_75_4.csv,Y,No,1.0887119976867017,N,N,N,,,Y,No,1.1253772737871808,N,,,N,2,0,0.2857142857142857,0.0
2_80_1.75_150_4.csv,Y,No,1.076627443564591,N,N,N,,,Y,No,1.101403078109797,N,,,N,2,0,0.2857142857142857,0.0
1_120_1.75_150_10.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_12.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_14.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_16.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_18.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_20.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_4.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_6.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
1_120_1.75_150_8.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_10.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_12.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_14.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_16.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_18.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_20.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_4.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
3_120_1.75_150_6.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
