Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5
,,,,,1_40_1.25_200_8.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,3_80_0.75_125_8.csv,0.3861834966463641,0.00045522939721563216,0.0058579596042943275,No,,
,,,,,3_40_1.25_200_10.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_10.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_12.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_12.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_14.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_14.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_16.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_16.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_18.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_18.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_20.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_20.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_4.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_6.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_6.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_100_8.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1.25_200_8.csv,0.28425141673015486,-0.04513357353915591,-0.38261567534524793,No,,,,,,1_80_0.75_50_10.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
