Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Window_1_NetProfit,Window_1_MDD,Score_1,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Window_4_NetProfit,Window_4_MDD,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Window_5_NetProfit,Window_5_MDD,Score_5,Pass5
,,,,,,,,,,,1_120_1.25_125_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_125_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_125_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_125_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_50_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_75_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_100_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_125_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_50_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_10.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_12.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_14.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_16.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_18.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_20.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_4.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_6.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,3_120_1.25_75_8.csv,0.217732865676587,-0.04942854723640741,251392.625,-451627.25,0.5566374150364045,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_10.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_12.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_14.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_16.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_18.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_20.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_4.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_6.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_200_8.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_10.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_12.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_14.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_16.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_18.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_20.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_4.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_6.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,3_120_1.25_200_8.csv,0.21773284841738488,-0.05238999615852012,233516.21899999998,-455856.657,0.5122579991192274,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_10.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_12.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_14.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_16.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_18.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_20.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_4.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_6.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_120_1.25_225_8.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_10.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_12.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_14.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_16.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_18.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_20.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_4.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_6.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,3_120_1.25_225_8.csv,0.217732776564529,-0.05285272096601866,232797.71899999998,-460492.781,0.505540431045324,No,,,,,,,
,,,,,,,,,,,1_100_1_125_10.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_12.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_14.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_16.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_18.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_20.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_6.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_125_8.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_10.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_12.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_14.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_16.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_18.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_20.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_6.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,3_100_1_125_8.csv,0.21705989917537524,-0.029028084182598668,270442.75,-343505.06299999997,0.7873035338637789,No,,,,,,,
,,,,,,,,,,,1_100_1_100_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_100_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_50_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_75_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_100_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_50_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_10.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_12.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_14.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_16.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_18.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_20.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_6.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,3_100_1_75_8.csv,0.21705984562343433,-0.029028091461248302,287641.407,-365350.18799999997,0.7873032954344614,No,,,,,,,
,,,,,,,,,,,1_100_1_150_10.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_12.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_14.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_16.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_18.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_20.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_6.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_150_8.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_10.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_12.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_14.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_16.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_18.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_20.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_6.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,3_100_1_150_8.csv,0.2170597307624388,-0.029028045454342857,178939.5,-227281.375,0.7873038430887704,No,,,,,,,
,,,,,,,,,,,1_100_1_225_10.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_12.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_14.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_16.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_18.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_20.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_6.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,1_100_1_225_8.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,3_100_1_225_10.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,3_100_1_225_12.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
,,,,,,,,,,,3_100_1_225_14.csv,0.21705971202752583,-0.05773143078680244,141325.625,-326043.25,0.4334566809771403,No,,,,,,,
