AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
2_40_1.75_50_8.csv,Y,Yes,1.6285036131595725,Y,No,0.32491648116231125,Y,Yes,1.278135436806001,Y,No,-0.8278605586751301,N,Y,No,-0.023338001278457456,N,,,N,,,N,5,2,0.5555555555555556,0.4
2_40_1.75_75_8.csv,Y,Yes,1.654801601527482,Y,No,0.269827434765364,Y,Yes,2.0201521995685203,Y,No,-0.7199293696077634,N,Y,No,-0.10884684187390253,N,,,N,,,N,5,2,0.5555555555555556,0.4
2_40_1.75_50_6.csv,Y,Yes,1.0885929716439362,Y,Yes,0.8525344886370402,Y,Yes,1.4030726118738808,Y,No,-0.47026688363470676,N,N,,,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_40_1.75_75_6.csv,Y,Yes,1.1065721414453902,Y,Yes,0.7495494480774386,Y,Yes,1.944871562475925,Y,No,-0.4356625005428655,N,N,,,N,,,N,,,N,4,3,0.4444444444444444,0.75
2_40_1.25_50_10.csv,Y,Yes,1.3423418956016835,Y,No,0.2127281651410981,N,,,Y,No,-0.5610901517338694,N,Y,No,-0.18585058258447226,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_60_1_50_6.csv,Y,Yes,1.239409621540017,Y,No,0.39845116723918095,Y,Yes,4.9027626311913375,Y,No,-0.3279870620091081,N,Y,No,0.2919635628534735,N,,,N,,,N,5,2,0.5555555555555556,0.4
2_40_1.5_75_4.csv,Y,Yes,1.0753607777363487,Y,No,0.10622565538965133,N,,,Y,No,-0.7932442766410058,N,N,,,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_2_50_8.csv,Y,Yes,0.8575937540258006,Y,Yes,0.5918923463624522,Y,Yes,2.3689726541508263,Y,No,-0.5398426775085795,N,N,,,N,,,Y,No,-0.48908850078757904,N,5,3,0.5555555555555556,0.6
2_40_1.75_50_4.csv,Y,Yes,1.0948472716464805,Y,No,0.4964849766658609,Y,Yes,3.917872562921365,Y,No,-0.2743065814802321,N,N,,,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_80_1.5_50_4.csv,Y,No,0.2979132598308855,N,,,N,,,Y,No,-0.24862090849788568,N,Y,No,-0.15672802226202723,N,,,Y,No,-0.09332040617508268,N,4,0,0.4444444444444444,0.0
2_80_1.5_75_4.csv,Y,No,0.2979132598308855,N,,,N,,,Y,No,-0.24862090849788568,N,Y,No,-0.15672802226202723,N,,,Y,No,-0.09332040617508268,N,4,0,0.4444444444444444,0.0
2_40_1.75_75_4.csv,Y,Yes,1.1134249289048723,Y,No,0.40872817354331353,Y,Yes,5.310922358702779,Y,No,-0.3098144735090084,N,N,,,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_40_1_75_10.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_12.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_14.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_16.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_18.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_20.csv,Y,Yes,1.3661631977016113,Y,No,0.18684164040607987,N,,,Y,No,-0.37841378413451626,N,Y,No,-0.3218246077592885,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1.5_50_4.csv,Y,Yes,1.0782424040666205,Y,No,0.12860612934632162,N,,,Y,No,-0.7952758757501298,N,N,,,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.25_50_6.csv,Y,Yes,1.189811200506945,Y,No,0.12265369576642525,N,,,Y,No,-0.38058469000544787,N,Y,No,-0.24867655503805342,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.5_50_4.csv,Y,Yes,0.9167871406925511,Y,No,-0.02046056000761588,N,,,Y,No,-0.32338839345561887,N,N,,,Y,No,0.24436496517496314,N,,,N,4,1,0.4444444444444444,0.25
2_40_1.5_75_8.csv,Y,Yes,1.9629160455176826,Y,No,0.22478121942323717,N,,,Y,No,-0.5895300067447142,N,Y,No,-0.04000518291270646,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_0.75_75_4.csv,Y,Yes,2.1647843765301236,Y,No,0.28585676465635185,Y,Yes,7.118596973953207,Y,No,-0.16567793050346652,N,N,,,N,,,N,,,N,4,2,0.4444444444444444,0.5
2_60_1.5_50_6.csv,Y,Yes,0.6275607368670563,Y,No,-0.05413691072651685,N,,,Y,No,-0.2849107034203001,N,Y,No,-0.1956554318456763,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_60_1.5_75_6.csv,Y,Yes,0.6275607368670563,Y,No,-0.05413691072651685,N,,,Y,No,-0.2849107034203001,N,Y,No,-0.1956554318456763,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_20_1.75_50_4.csv,Y,Yes,1.0688649312766358,Y,No,0.15486973716213762,N,,,Y,No,-0.2070497537756441,N,Y,No,0.21323663282481453,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_1_75_8.csv,Y,Yes,1.5803603564189013,Y,No,0.1868417437787655,N,,,Y,No,-0.38187529886921484,N,Y,No,-0.3218244656792987,N,,,N,,,N,4,1,0.4444444444444444,0.25
2_40_2_75_8.csv,Y,Yes,1.026522898855927,Y,Yes,0.5918921372970134,Y,Yes,2.921561169208741,Y,No,-0.49275763941730527,N,N,,,N,,,Y,No,-0.5099130646166005,N,5,3,0.5555555555555556,0.6
2_60_1_50_4.csv,Y,Yes,1.9146607724902778,Y,No,0.33818616570698856,Y,Yes,6.286830084081189,Y,No,-0.23514330989830004,N,N,,,N,,,N,,,N,4,2,0.4444444444444444,0.5
